initial_alias	converted_alias
NM_007269	STXBP3
NM_001102592	HENMT1
NM_001267048	ELAPOR1
NM_020775	ELAPOR1
NM_002959	SORT1
NM_006496	GNAI3
NM_001284352	ELAPOR1
NM_001205228	SORT1
NM_001039574	KCNC4
NM_004978	KCNC4
NM_001320638	CD53
NM_000560	CD53
NM_001040033	CD53
NM_001204269	KCNA2
NM_004980	KCND3
NM_001302680	TMIGD3
NM_001010935	RAP1A
NM_001370217	RAP1A
NM_002884	RAP1A
NM_172198	KCND3
NM_001081976	TMIGD3
NM_001370216	RAP1A
NM_001291896	RAP1A
NM_138729	ST7L
NM_138727	ST7L
NM_018704	CTTNBP2NL
NM_001312686	LRIG2
NM_182759	TAFA3
NM_138728	ST7L
NM_001308264	ST7L
NM_014813	LRIG2
NM_017744	ST7L
NM_001004440	TAFA3
NM_018364	RSBN1
NM_152900	MAGI3
NM_001142782	MAGI3
NM_001253853	AP4B1
NM_006594	AP4B1
NM_001308312	AP4B1
NM_001253852	AP4B1
NM_033020	TRIM33
NM_015906	TRIM33
NM_003176	SYCP1
NM_005725	TSPAN2
NM_001172626	AMPD1
NM_000036	AMPD1
NM_001282542	SYCP1
NM_001308315	TSPAN2
NM_001308316	TSPAN2
NM_001282541	SYCP1
NM_001232	CASQ2
NM_152367	MAB21L3
NM_018420	SLC22A15
NM_020440	PTGFRN
NM_024626	VTCN1
NM_001779	CD58
NM_001144822	CD58
NM_001253850	VTCN1
NM_001007237	IGSF3
NM_001542	IGSF3
NM_001253849	VTCN1
NM_206996	SPAG17
NM_006784	WDR3
NM_032044	REG4
NM_001159352	REG4
NM_001037501	NBPF8
NM_024408	NOTCH2
NM_001200001	NOTCH2
NM_001329984	SRGAP2C
NM_001271872	SRGAP2C
NM_001170755	NBPF15
NM_173638	NBPF15
NM_001345942	None
NM_001346068	None
NM_001346071	FAM72C
NM_001097613	GPR89A
NM_001366280	SRGAP2B
NM_001368324	SRGAP2B
NM_207418	FAM72D
NM_001330684	SRGAP2B
NM_001278267	NBPF20
NM_001271870	SRGAP2B
NM_001097612	GPR89A
NM_001280799	ANKRD35
NM_144698	ANKRD35
NM_001144830	FMO5
NM_004326	BCL9
NM_001144829	FMO5
NM_001461	FMO5
NM_001348451	CHD1L
NM_001350181	GPR89B
NM_001350182	GPR89B
NM_001350183	GPR89B
NM_001350184	GPR89B
NM_016334	GPR89B
NM_001364007	NOTCH2NLB
NM_183372	NBPF11
NM_001350180	GPR89B
NM_001364008	NOTCH2NLB
NM_001101663	NBPF11
NM_001351365	NBPF19
NM_001364013	NOTCH2NLC
NM_001364012	NOTCH2NLC
NM_001350520	PDE4DIP
NM_004079	CTSS
NM_001297673	RPRD2
NM_001286035	ARNT
NM_001350224	ARNT
NM_001297674	RPRD2
NM_004698	PRPF3
NM_001350226	ARNT
NM_001199739	CTSS
NM_001286036	ARNT
NM_001668	ARNT
NM_007259	VPS45
NM_001350529	PRPF3
NM_001197325	ARNT
NM_001350225	ARNT
NM_001279353	VPS45
NM_015203	RPRD2
NM_001279354	VPS45
NM_178427	ARNT
NM_001083963	TDRKH
NM_001330692	PSMD4
NM_020770	CGN
NM_002810	PSMD4
NM_006862	TDRKH
NM_001083965	TDRKH
NM_001083964	TDRKH
NM_030918	SNX27
NM_001330723	SNX27
NM_002016	FLG
NM_178428	LCE2A
NM_020699	GATAD2B
NM_023015	INTS3
NM_001324475	INTS3
NM_001261466	ADAM15
NM_002249	KCNN3
NM_001261465	ADAM15
NM_003815	ADAM15
NM_001365837	KCNN3
NM_001365838	KCNN3
NM_006556	PMVK
NM_207197	ADAM15
NM_001323011	PMVK
NM_001348696	PMVK
NM_001323012	PMVK
NM_001204087	KCNN3
NM_001098475	TDRD10
NM_182499	TDRD10
NM_170782	KCNN3
NM_001261464	ADAM15
NM_207191	ADAM15
NM_207195	ADAM15
NM_207196	ADAM15
NM_207194	ADAM15
NM_018489	ASH1L
NM_001282860	GON4L
NM_001282856	GON4L
NM_001282625	LMNA
NM_001162384	ARHGEF2
NM_001282858	GON4L
NM_001135821	FDPS
NM_002004	FDPS
NM_001350110	ARHGEF2
NM_033657	DAP3
NM_001242825	FDPS
NM_001350112	ARHGEF2
NM_001350111	ARHGEF2
NM_001366177	ASH1L
NM_004632	DAP3
NM_001242824	FDPS
NM_001135822	FDPS
NM_004723	ARHGEF2
NM_001162383	ARHGEF2
NM_001199851	DAP3
NM_001199849	DAP3
NM_001199850	DAP3
NM_001282861	GON4L
NM_032292	GON4L
NM_014784	ARHGEF11
NM_005920	MEF2D
NM_198236	ARHGEF11
NM_031281	FCRL5
NM_052938	FCRL1
NM_001286349	KIRREL1
NM_001159398	FCRL1
NM_018240	KIRREL1
NM_001195388	FCRL5
NM_001159397	FCRL1
NM_001320333	FCRL3
NM_052939	FCRL3
NM_144699	ATP1A4
NM_002241	KCNJ10
NM_004371	COPA
NM_001098398	COPA
NM_001035512	SDHC
NM_001256030	CD48
NM_001184882	CD84
NM_001184881	CD84
NM_003001	SDHC
NM_001330742	CD84
NM_001184879	CD84
NM_030916	NECTIN4
NM_003874	CD84
NM_001278172	SDHC
NM_001261457	LY9
NM_001261456	LY9
NM_001778	CD48
NM_004106	FCER1G
NM_002348	LY9
NM_001035511	SDHC
NM_001035513	SDHC
NM_007348	ATF6
NM_014697	NOS1AP
NM_001164757	NOS1AP
NM_015441	OLFML2B
NM_001297713	OLFML2B
NM_001347700	OLFML2B
NM_053282	SH2D1B
NM_001304512	None
NM_001354982	DDR2
NM_016371	HSD17B7
NM_001304513	None
NM_001254748	RGS5
NM_001254749	RGS5
NM_003617	RGS5
NM_001014796	DDR2
NM_001354983	DDR2
NM_006182	DDR2
NM_001195303	RGS5
NM_001256571	RXRG
NM_001256570	RXRG
NM_001174069	LMX1A
NM_006917	RXRG
NM_177398	LMX1A
NM_001320302	None
NM_001365849	POU2F1
NM_002697	POU2F1
NM_001322924	RCSD1
NM_001322923	RCSD1
NM_001198783	POU2F1
NM_052862	RCSD1
NM_001080426	STYXL2
NM_001198786	POU2F1
NM_000734	CD247
NM_001286378	MAEL
NM_001365848	POU2F1
NM_001314014	POGK
NM_017542	POGK
NM_198053	CD247
NM_005149	TBX19
NM_001349774	DCAF6
NM_001349778	DCAF6
NM_001198957	DCAF6
NM_001349775	DCAF6
NM_001349776	DCAF6
NM_001349777	DCAF6
NM_001349779	DCAF6
NM_001349780	DCAF6
NM_018442	DCAF6
NM_001349773	DCAF6
NM_001167749	ADCY10
NM_001198956	DCAF6
NM_001297772	ADCY10
NM_001017977	DCAF6
NM_018417	ADCY10
NM_197972	NME7
NM_001319667	SLC19A2
NM_013330	NME7
NM_006996	SLC19A2
NM_003005	SELP
NM_001204514	KIFAP3
NM_014970	KIFAP3
NM_001204517	KIFAP3
NM_001204516	KIFAP3
NM_015172	PRRC2C
NM_003762	VAMP4
NM_001185127	VAMP4
NM_001163629	MROH9
NM_001300852	RC3H1
NM_001127181	CENPL
NM_033319	CENPL
NM_001300850	RC3H1
NM_172071	RC3H1
NM_001300851	RC3H1
NM_178527	SLC9C2
NM_001171182	CENPL
NM_001366447	RABGAP1L
NM_001366449	RABGAP1L
NM_001366448	RABGAP1L
NM_001366450	RABGAP1L
NM_001243765	RABGAP1L
NM_001330989	RABGAP1L
NM_001243764	RABGAP1L
NM_001366457	RABGAP1L
NM_001366456	RABGAP1L
NM_001366455	None
NM_001366454	RABGAP1L
NM_001366453	None
NM_001366452	RABGAP1L
NM_014857	RABGAP1L
NM_001366446	RABGAP1L
NM_001366451	RABGAP1L
NM_001366445	RABGAP1L
NM_001328635	TNR
NM_003285	TNR
NM_020318	PAPPA2
NM_001364856	ASTN1
NM_001286164	ASTN1
NM_021936	PAPPA2
NM_004319	ASTN1
NM_207108	ASTN1
NM_001356505	SEC16B
NM_001356506	SEC16B
NM_001170722	TEX35
NM_007314	ABL2
NM_001170723	TEX35
NM_032126	TEX35
NM_001136001	ABL2
NM_152663	RALGPS2
NM_004841	RASAL2
NM_001286247	RALGPS2
NM_014864	FAM20B
NM_001170724	TEX35
NM_001168236	ABL2
NM_001168238	ABL2
NM_001168237	ABL2
NM_001324311	FAM20B
NM_001324310	FAM20B
NM_001297575	NPHS2
NM_144696	AXDND1
NM_014625	NPHS2
NM_014810	CEP350
NM_001328662	XPR1
NM_005819	STX6
NM_004736	XPR1
NM_001286210	STX6
NM_001135669	XPR1
NM_000721	CACNA1E
NM_001205293	CACNA1E
NM_001205294	CACNA1E
NM_001009992	ZNF648
NM_018891	LAMC2
NM_015039	NMNAT2
NM_002293	LAMC1
NM_021133	RNASEL
NM_001357	DHX9
NM_005562	LAMC2
NM_001303420	COLGALT2
NM_015149	RGL1
NM_001270439	ARPC5
NM_001303421	COLGALT2
NM_001297671	RGL1
NM_005717	ARPC5
NM_001297672	RGL1
NM_001297669	RGL1
NM_001297670	RGL1
NM_015101	COLGALT2
NM_001105518	SWT1
NM_007212	RNF2
NM_052966	NIBAN1
NM_017673	SWT1
NM_017847	ODR4
NM_001164245	ODR4
NM_001164246	ODR4
NM_031935	HMCN1
NM_024420	PLA2G4A
NM_001311193	PLA2G4A
NM_001317188	BRINP3
NM_199051	BRINP3
NM_001042369	RO60
NM_001173524	RO60
NM_024529	CDC73
NM_001173525	RO60
NM_004600	RO60
NM_001042370	RO60
NM_001331020	RO60
NM_198503	KCNT2
NM_000186	CFH
NM_001287819	KCNT2
NM_030787	CFHR5
NM_001287820	KCNT2
NM_001257966	CRB1
NM_001257965	CRB1
NM_001193640	CRB1
NM_001300858	DENND1B
NM_001195215	DENND1B
NM_144977	DENND1B
NM_001370213	LHX9
NM_201253	CRB1
NM_001014434	LHX9
NM_020204	LHX9
NM_080921	PTPRC
NM_002838	PTPRC
NM_001276464	NR5A2
NM_003822	NR5A2
NM_205860	NR5A2
NM_203459	CAMSAP2
NM_001367841	IGFN1
NM_001297708	CAMSAP2
NM_000069	CACNA1S
NM_001297707	CAMSAP2
NM_001281294	ZNF281
NM_001281293	ZNF281
NM_012482	ZNF281
NM_001164586	IGFN1
NM_018085	IPO9
NM_021636	LGR6
NM_020443	NAV1
NM_001314042	KDM5B
NM_000674	ADORA1
NM_001304332	PPFIA4
NM_032103	PPP1R12B
NM_177402	SYT2
NM_001304331	PPFIA4
NM_001365065	ADORA1
NM_001365066	ADORA1
NM_001136504	SYT2
NM_032104	PPP1R12B
NM_001303051	KLHL12
NM_006618	KDM5B
NM_001048230	ADORA1
NM_021633	KLHL12
NM_001303109	KLHL12
NM_001347591	KDM5B
NM_014935	PLEKHA6
NM_001684	ATP2B4
NM_001350262	ZC3H11A
NM_001319238	ZC3H11A
NM_001350266	ZC3H11A
NM_001001396	ATP2B4
NM_001350263	ZC3H11A
NM_001365783	ATP2B4
NM_001319239	ZC3H11A
NM_001365784	ATP2B4
NM_001350265	ZC3H11A
NM_001350264	ZC3H11A
NM_198447	GOLT1A
NM_005686	SOX13
NM_001350261	ZC3H11A
NM_014827	ZC3H11A
NM_001160333	NFASC
NM_001005389	NFASC
NM_001242925	TMCC2
NM_001297611	TMCC2
NM_001297613	TMCC2
NM_001331034	TMCC2
NM_015090	NFASC
NM_001199052	LEMD1
NM_001160331	NFASC
NM_014858	TMCC2
NM_001365986	NFASC
NM_001199050	LEMD1
NM_001005388	NFASC
NM_001160332	NFASC
NM_001001552	LEMD1
NM_001199051	LEMD1
NM_001300952	SRGAP2
NM_134325	SLC26A9
NM_001170637	SRGAP2
NM_015326	SRGAP2
NM_052934	SLC26A9
NM_000574	CD55
NM_032029	FCAMR
NM_001170631	FCAMR
NM_153758	IL19
NM_032960	MAPKAPK2
NM_001122979	FCAMR
NM_001017366	C4BPB
NM_001114752	CD55
NM_013371	IL19
NM_000716	C4BPB
NM_001877	CR2
NM_001300903	CD55
NM_001300904	CD55
NM_001017365	C4BPB
NM_004759	MAPKAPK2
NM_001017367	C4BPB
NM_001017364	C4BPB
NM_001006658	CR2
NM_025179	PLXNA2
NM_020439	CAMK1G
NM_018194	HHAT
NM_001170588	HHAT
NM_001146264	SYT14
NM_001256006	SYT14
NM_001170587	HHAT
NM_014388	UTP25
NM_019605	SERTAD4
NM_001146262	SYT14
NM_001146261	SYT14
NM_153262	SYT14
NM_001170580	HHAT
NM_001354173	SERTAD4
NM_001170564	HHAT
NM_001122834	HHAT
NM_001136225	RCOR3
NM_001136224	RCOR3
NM_001350069	RCOR3
NM_001350070	RCOR3
NM_001136223	RCOR3
NM_018254	RCOR3
NM_001199809	INTS7
NM_001199812	INTS7
NM_001199811	INTS7
NM_001030287	ATF3
NM_001297739	NSL1
NM_016448	DTL
NM_001297736	NSL1
NM_001297737	NSL1
NM_001042549	NSL1
NM_006243	PPP2R5A
NM_015471	NSL1
NM_001199756	PPP2R5A
NM_015434	INTS7
NM_001286230	DTL
NM_001286229	DTL
NM_012424	RPS6KC1
NM_001287218	RPS6KC1
NM_001287219	RPS6KC1
NM_001287220	RPS6KC1
NM_001287221	RPS6KC1
NM_001349646	RPS6KC1
NM_001349647	RPS6KC1
NM_001349648	RPS6KC1
NM_001349649	RPS6KC1
NM_001349650	RPS6KC1
NM_001349651	RPS6KC1
NM_001349652	RPS6KC1
NM_001349653	RPS6KC1
NM_001349654	RPS6KC1
NM_001349657	RPS6KC1
NM_001349658	RPS6KC1
NM_001349659	RPS6KC1
NM_001349660	RPS6KC1
NM_001349661	RPS6KC1
NM_001349662	RPS6KC1
NM_001349663	RPS6KC1
NM_001349664	RPS6KC1
NM_001349665	RPS6KC1
NM_001349666	RPS6KC1
NM_001349667	RPS6KC1
NM_001349668	RPS6KC1
NM_001349669	RPS6KC1
NM_001349670	RPS6KC1
NM_001349671	RPS6KC1
NM_001349672	RPS6KC1
NM_001136138	RPS6KC1
NM_002763	PROX1
NM_001270616	PROX1
NM_005401	PTPN14
NM_020197	SMYD2
NM_001319294	KCTD3
NM_001017424	KCNK2
NM_001017425	KCNK2
NM_001319295	KCTD3
NM_016121	KCTD3
NM_014217	KCNK2
NM_001243515	ESRRG
NM_001438	ESRRG
NM_001243518	ESRRG
NM_001243513	ESRRG
NM_001243512	ESRRG
NM_001243514	ESRRG
NM_001243519	ESRRG
NM_007123	USH2A
NM_018040	GPATCH2
NM_138796	SPATA17
NM_003238	TGFB2
NM_001135599	TGFB2
NM_001286149	BPNT1
NM_006085	BPNT1
NM_001286151	BPNT1
NM_001286150	BPNT1
NM_001286128	MARK1
NM_018650	MARK1
NM_001286124	MARK1
NM_001286126	MARK1
NM_032890	DISP1
NM_001369594	DISP1
NM_001201536	TAF1A
NM_022831	AIDA
NM_001350630	DISP1
NM_005681	TAF1A
NM_139352	TAF1A
NM_002533	NVL
NM_001243146	NVL
NM_001243147	NVL
NM_206840	NVL
NM_001136115	FBXO28
NM_001143962	CAPN8
NM_001146068	CAPN2
NM_015176	FBXO28
NM_001748	CAPN2
NM_001322305	CNIH3
NM_001322304	CNIH3
NM_152495	CNIH3
NM_001322302	CNIH3
NM_001322303	CNIH3
NM_001367479	DNAH14
NM_018212	ENAH
NM_001136018	EPHX1
NM_001618	PARP1
NM_001291163	EPHX1
NM_001008493	ENAH
NM_000120	EPHX1
NM_001366010	CDC42BPA
NM_001366011	CDC42BPA
NM_000447	PSEN2
NM_014826	CDC42BPA
NM_003607	CDC42BPA
NM_001366019	CDC42BPA
NM_012486	PSEN2
NM_001098623	OBSCN
NM_175055	H2BC26
NM_001271223	OBSCN
NM_052843	OBSCN
NM_003395	WNT9A
NM_018230	NUP133
NM_001258311	PGBD5
NM_001291866	GALNT2
NM_004481	GALNT2
NM_032018	SPRTN
NM_001122835	TTC13
NM_001010984	SPRTN
NM_001261462	SPRTN
NM_001300889	TRIM67
NM_024525	TTC13
NM_001004342	TRIM67
NM_014801	PCNX2
NM_001300845	SLC35F3
NM_173508	SLC35F3
NM_001301365	LYST
NM_001287802	TBCE
NM_015014	RBM34
NM_001206794	ARID4B
NM_003193	TBCE
NM_001346738	RBM34
NM_001079515	TBCE
NM_001287801	TBCE
NM_000081	LYST
NM_031371	ARID4B
NM_016374	ARID4B
NM_145861	EDARADD
NM_001291939	MTR
NM_001291940	MTR
NM_080738	EDARADD
NM_002508	NID1
NM_018072	HEATR1
NM_001278343	ACTN2
NM_001103	ACTN2
NM_001278344	None
NM_000254	MTR
NM_003272	GPR137B
NM_001035	RYR2
NM_000740	CHRM3
NM_001347716	CHRM3
NM_022469	GREM2
NM_003679	KMO
NM_001367482	WDR64
NM_014812	CEP170
NM_001042405	CEP170
NM_001042404	CEP170
NM_181690	AKT3
NM_205768	ZBTB18
NM_001370074	AKT3
NM_005465	AKT3
NM_001278196	ZBTB18
NM_006352	ZBTB18
NM_001206729	AKT3
NM_001242340	CATSPERE
NM_001312871	COX20
NM_001130957	CATSPERE
NM_173807	CATSPERE
NM_001312873	COX20
NM_001365073	ADSS2
NM_001143943	EFCAB2
NM_001126	ADSS2
NM_001312874	COX20
NM_001290327	EFCAB2
NM_032328	EFCAB2
NM_001312872	COX20
NM_198076	COX20
NM_001204220	ZNF670
NM_033213	ZNF670
NM_022366	TFB2M
NM_175911	OR2L13
NM_001355292	OR14A2
NM_001304535	OR2L13
NM_001160184	PLEKHN1
NM_032129	PLEKHN1
NM_001291366	PERM1
NM_001291367	PERM1
NM_001142467	HES4
NM_021170	HES4
NM_001369898	PERM1
NM_005101	ISG15
NM_152486	SAMD11
NM_198317	KLHL17
NM_001367552	PLEKHN1
NM_015658	NOC2L
NM_001369897	PERM1
NM_017891	C1orf159
NM_001330306	C1orf159
NM_001363525	C1orf159
NM_001205252	RNF223
NM_080605	B3GALT6
NM_030649	ACAP3
NM_003327	TNFRSF4
NM_148901	TNFRSF18
NM_001130413	SCNN1D
NM_016176	SDF4
NM_016547	SDF4
NM_194457	UBE2J2
NM_004195	TNFRSF18
NM_148902	TNFRSF18
NM_194458	UBE2J2
NM_001014980	C1QTNF12
NM_058167	UBE2J2
NM_153254	TTLL10
NM_194315	UBE2J2
NM_001282584	MXRA8
NM_001350497	CCNL2
NM_001256456	INTS11
NM_001320155	CCNL2
NM_001350499	CCNL2
NM_001320153	CCNL2
NM_001029885	CPTP
NM_032348	MXRA8
NM_001282583	MXRA8
NM_001350500	CCNL2
NM_001318485	MRPL20
NM_001330311	DVL1
NM_017871	INTS11
NM_004421	DVL1
NM_001243536	ANKRD65
NM_001243535	ANKRD65
NM_001256463	INTS11
NM_017900	AURKAIP1
NM_001127230	AURKAIP1
NM_017971	MRPL20
NM_152228	TAS1R3
NM_001127229	AURKAIP1
NM_001256460	INTS11
NM_001145210	ANKRD65
NM_001256462	INTS11
NM_001282585	MXRA8
NM_001282582	MXRA8
NM_001350498	CCNL2
NM_030937	CCNL2
NM_001039577	CCNL2
NM_001114748	TMEM240
NM_001170536	ATAD3A
NM_018188	ATAD3A
NM_001317238	ATAD3B
NM_001170535	ATAD3A
NM_031921	ATAD3B
NM_001039211	ATAD3C
NM_001170688	MIB2
NM_001170689	MIB2
NM_001291345	CDK11B
NM_001170687	MIB2
NM_001170686	MIB2
NM_006983	MMP23B
NM_033490	CDK11B
NM_001242659	FNDC10
NM_033487	CDK11B
NM_033489	CDK11B
NM_001290264	SLC35E2B
NM_001787	CDK11B
NM_001110781	SLC35E2B
NM_080875	MIB2
NM_033486	CDK11B
NM_001198995	NADK
NM_001198993	NADK
NM_001353642	NADK
NM_001199787	None
NM_001198994	NADK
NM_023018	NADK
NM_001353641	NADK
NM_182838	None
NM_001330313	CALML6
NM_138705	CALML6
NM_178545	TMEM52
NM_000815	GABRD
NM_182533	FAAP20
NM_001033582	PRKCZ
NM_001282673	FAAP20
NM_001146310	FAAP20
NM_001256947	FAAP20
NM_001256946	FAAP20
NM_001256945	FAAP20
NM_001282670	FAAP20
NM_001282672	FAAP20
NM_001282671	FAAP20
NM_003036	SKI
NM_007033	RER1
NM_153818	PEX10
NM_002617	PEX10
NM_001010926	HES5
NM_152371	PRXL2B
NM_003820	TNFRSF14
NM_018216	PANK4
NM_001195741	PRXL2B
NM_001195736	PRXL2B
NM_001195737	PRXL2B
NM_001195738	PRXL2B
NM_001195740	PRXL2B
NM_001297605	TNFRSF14
NM_080431	ACTRT2
NM_014448	ARHGEF16
NM_182752	TPRG1L
NM_017818	WRAP73
NM_020710	LRRC47
NM_001288583	SMIM1
NM_152492	CCDC27
NM_001204190	TP73
NM_001163724	SMIM1
NM_001204191	TP73
NM_001204192	TP73
NM_001126241	TP73
NM_001126240	TP73
NM_001126242	TP73
NM_001204189	TP73
NM_207356	C1orf174
NM_014704	CEP104
NM_004402	DFFB
NM_001320132	DFFB
NM_001320136	DFFB
NM_001282669	DFFB
NM_001199863	KCNAB2
NM_001199862	KCNAB2
NM_001199860	KCNAB2
NM_012405	ICMT
NM_207396	RNF207
NM_207370	GPR153
NM_001024598	HES3
NM_000983	RPL22
NM_019089	HES2
NM_001265593	PLEKHG5
NM_001042665	PLEKHG5
NM_001042664	PLEKHG5
NM_001265592	PLEKHG5
NM_198681	PLEKHG5
NM_001367474	ESPN
NM_001039664	TNFRSF25
NM_031475	ESPN
NM_148965	TNFRSF25
NM_001265594	PLEKHG5
NM_001367473	ESPN
NM_148970	TNFRSF25
NM_148967	TNFRSF25
NM_148966	TNFRSF25
NM_003790	TNFRSF25
NM_020631	PLEKHG5
NM_001042663	PLEKHG5
NM_138350	THAP3
NM_138697	TAS1R1
NM_001278647	ZBTB48
NM_001278648	ZBTB48
NM_005341	ZBTB48
NM_001195753	THAP3
NM_153812	PHF13
NM_014851	KLHL21
NM_001324309	KLHL21
NM_001195752	THAP3
NM_177540	TAS1R1
NM_001289863	PER3
NM_001289862	PER3
NM_001289861	PER3
NM_004781	VAMP3
NM_006786	UTS2
NM_021995	UTS2
NM_001289864	PER3
NM_016831	PER3
NM_007262	PARK7
NM_001123377	PARK7
NM_001561	TNFRSF9
NM_018948	ERRFI1
NM_001080397	SLC45A1
NM_001201483	ENO1
NM_001428	ENO1
NM_001353346	ENO1
NM_001270501	CA6
NM_001270502	CA6
NM_001215	CA6
NM_024980	GPR157
NM_004285	H6PD
NM_001282587	H6PD
NM_001130924	TMEM201
NM_001010866	TMEM201
NM_001302883	CLSTN1
NM_001009566	CLSTN1
NM_014944	CLSTN1
NM_001012329	CTNNBIP1
NM_020248	CTNNBIP1
NM_032368	LZIC
NM_001316976	LZIC
NM_001316973	LZIC
NM_001316974	LZIC
NM_001316975	LZIC
NM_052960	RBP7
NM_001365953	KIF1B
NM_002631	PGD
NM_001270517	CENPS-CORT
NM_198544	CENPS-CORT
NM_004401	DFFA
NM_199006	CENPS-CORT
NM_001243768	CENPS-CORT
NM_213566	DFFA
NM_001304452	PGD
NM_001304451	PGD
NM_001302	CORT
NM_199294	CENPS
NM_001366227	C1orf127
NM_139208	MASP2
NM_003132	SRM
NM_006610	MASP2
NM_001001998	EXOSC10
NM_007375	TARDBP
NM_002685	EXOSC10
NM_021146	ANGPTL7
NM_013319	UBIAD1
NM_001330350	UBIAD1
NM_001330349	UBIAD1
NM_001304791	FBXO44
NM_033182	FBXO44
NM_001304790	FBXO44
NM_183413	FBXO44
NM_183412	FBXO44
NM_012168	FBXO2
NM_001330355	FBXO44
NM_001014765	FBXO44
NM_001040196	AGTRAP
NM_001040194	AGTRAP
NM_006341	MAD2L2
NM_001127325	MAD2L2
NM_001040197	AGTRAP
NM_020350	AGTRAP
NM_198545	DRAXIN
NM_001040195	AGTRAP
NM_001010881	C1orf167
NM_138346	KIAA2013
NM_001286	CLCN6
NM_002521	NPPB
NM_001256959	CLCN6
NM_006172	NPPA
NM_000302	PLOD1
NM_014874	MFN2
NM_001316320	PLOD1
NM_001127660	MFN2
NM_021933	MIIP
NM_001243	TNFRSF8
NM_001281430	TNFRSF8
NM_001294139	PRAMEF1
NM_152290	CFAP107
NM_001146344	PRAMEF11
NM_001330361	CFAP107
NM_023013	PRAMEF1
NM_001103170	AADACL3
NM_001080830	PRAMEF12
NM_001039361	PRAMEF10
NM_023014	PRAMEF2
NM_001010889	PRAMEF6
NM_001013631	HNRNPCL1
NM_001012277	PRAMEF7
NM_001009611	PRAMEF4
NM_001302551	HNRNPCL4
NM_001306072	PRAMEF26
NM_001310134	PRAMEF25
NM_001146181	None
NM_001302551	HNRNPCL4
NM_001306072	PRAMEF26
NM_001310134	PRAMEF25
NM_001136561	HNRNPCL2
NM_001291380	PRAMEF13
NM_001146181	None
NM_001146181	None
NM_001099850	PRAMEF18
NM_001012276	PRAMEF8
NM_001013407	PRAMEF5
NM_001098376	PRAMEF15
NM_001291381	PRAMEF33
NM_001024661	PRAMEF14
NM_001099851	PRAMEF17
NM_001099852	PRAMEF20
NM_006474	PDPN
NM_198389	PDPN
NM_001006625	PDPN
NM_001006624	PDPN
NM_001017999	KAZN
NM_001278502	None
NM_001278501	None
NM_024329	EFHD2
NM_007272	CTRC
NM_001287811	DNAJC16
NM_024758	AGMAT
NM_001229	CASP9
NM_001278054	CASP9
NM_015849	CELA2B
NM_015291	DNAJC16
NM_032996	CASP9
NM_032341	DDI2
NM_006511	RSC1A1
NM_207348	SLC25A34
NM_017556	FBLIM1
NM_001013641	TMEM82
NM_001350151	FBLIM1
NM_001024216	FBLIM1
NM_001024215	FBLIM1
NM_001089591	UQCRHL
NM_001242884	ZBTB17
NM_003443	ZBTB17
NM_001287604	ZBTB17
NM_001324138	ZBTB17
NM_001324137	ZBTB17
NM_001287603	ZBTB17
NM_001165945	CLCNKB
NM_001349683	HSPB7
NM_001349682	HSPB7
NM_001349688	HSPB7
NM_001349687	HSPB7
NM_001349686	HSPB7
NM_001349689	HSPB7
NM_001349685	HSPB7
NM_004070	CLCNKA
NM_014424	HSPB7
NM_182623	FAM131C
NM_001257139	CLCNKA
NM_000085	CLCNKB
NM_001042704	CLCNKA
NM_178840	SRARP
NM_030907	CPLANE2
NM_153213	ARHGEF19
NM_004431	EPHA2
NM_001329090	EPHA2
NM_001353349	SPATA21
NM_001145278	NECAP2
NM_001145277	NECAP2
NM_198546	SPATA21
NM_018090	NECAP2
NM_017940	NBPF1
NM_017459	MFAP2
NM_001141974	ATP13A2
NM_022089	ATP13A2
NM_014675	CROCC
NM_001135248	MFAP2
NM_001135247	MFAP2
NM_002403	MFAP2
NM_001141973	ATP13A2
NM_007365	PADI2
NM_016233	PADI3
NM_013358	PADI1
NM_012387	PADI4
NM_207421	PADI6
NM_013945	PAX7
NM_002584	PAX7
NM_001136265	IFFO2
NM_001271429	EMC1
NM_001271428	EMC1
NM_001271427	EMC1
NM_016183	MRTO4
NM_015047	EMC1
NM_012067	AKR7A3
NM_003689	AKR7A2
NM_001320979	AKR7A2
NM_001287531	SLC66A1
NM_001040126	SLC66A1
NM_017765	SLC66A1
NM_001040125	SLC66A1
NM_001204082	MICOS10
NM_182744	NBL1
NM_001204084	NBL1
NM_001278165	NBL1
NM_001278164	NBL1
NM_001278166	NBL1
NM_001204086	NBL1
NM_001204083	MICOS10
NM_001204088	NBL1
NM_001204089	NBL1
NM_005380	NBL1
NM_001204085	NBL1
NM_001032363	MICOS10
NM_000871	HTR6
NM_015207	OTUD3
NM_019062	RNF186
NM_000300	PLA2G2A
NM_001161728	PLA2G2A
NM_001161729	PLA2G2A
NM_001161727	PLA2G2A
NM_001271814	PLA2G2D
NM_001316722	PLA2G2C
NM_001360869	PLA2G2F
NM_000929	PLA2G5
NM_001367969	PLA2G2C
NM_022819	PLA2G2F
NM_012400	PLA2G2D
NM_152376	UBXN10
NM_024544	MUL1
NM_207334	FAM43B
NM_018584	CAMK2N1
NM_001785	CDA
NM_005216	DDOST
NM_032409	PINK1
NM_001372052	HP1BP3
NM_001103160	SH2D5
NM_001103161	SH2D5
NM_016287	HP1BP3
NM_032264	NBPF3
NM_001330381	NBPF3
